subjectId,randCondNum,validationRadio,subjectValidation1,expTime_min,minRespTime_sec,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,val0(7510),val1(disdain),val2(jealousy),val3(AF25HAS),val4(steal),val5(pia2_D_a2_C),val6(pia2_D_a2_C),Excluded,Notes
de127f6cfa15c2eb06f76d6123eea1a6b011fb3a46f2910688dda173,12,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,12.79853333,46.842,-1,-1,-1,1,male,English,I didn-t recognize them,I understood the labels,This was fun and interesting to take part in.,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,,0,
fdbeb9090659352c16879377b645db229848e87461dbec8d43f7749f,12,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,20.40798333,43.728,0,-1,-1,-2,male,english,no,I-m familiar with all of them.,The video took a LOOONNG time to load  I almost returned it as I thought it was broken.  Looking at the TV Hit Return Warning Report for this hit  it seems like quite a number of people thought the video was failing to load and returned it.  A load progress bar or other indication might be a good idea.,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,,,0,
b6909a07ee2e9eddd24b4341afb7d2e16a8943fd1a1ca1c5c35b0d0b,64,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_C_a2_C],0,14.25955,44.575,-1,-1,3,-3,,English,no,yes,none,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,split,,pia2_C_a2_C,0,
882125980484f20716a07f3c44c757478de34b1287c4df7ac7699d83,75,[7510  satisfaction  apprehension  AF33ANS  steal  pia2_C_a2_C  pia2_C_a2_D],0,6.408783333,16.003,1,1,3,2,female,English,No,Excitement,very interesting.,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,satisfaction,apprehension,AF33ANS,,pia2_C_a2_C,pia2_C_a2_D,0,
d3f1d4c9b4b3cb3c7f68fc701a26eef1079fb461d79922d5d322a291,75,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  NR],0,9.6143,18.924,-1,-1,-1,-1,male,english,no,yes,thank you,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,NR,0,
e335aca0dbc186d69bb9925fff22c265a226ec1deec30b678eda4a67,146,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,16.31571667,42.681,0,1,2,-2,male,English,no,yes. I would say I-m least familiar with the emotions; gratitude and respect. I know what they mean  but it-s harder for me to determine who might be feeling them  than with the other emotions listed.,,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,,,0,
eca2f94b8e1042e9c898703fc96d136dc98686d5048623f3ea0aa31a,146,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,13.15931667,26.74,-1,-1,-2,-2,male,English ,none,Yes  I was familiar with all of these labels. ,Please include me in any future HIT-s  this was very interesting. ,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
0af43ddd2b5df06adcb11e6312bc1bdf6370e00f8268dba7d54b178c,75,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,30.73928333,75.564,-1,-1,-1,-1,female,ENGLISH,NO,YES  ENVY.,NO,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
2c7c48f1bf2c05bdfdb8ebad9b59b931072b780074745932a05fb2cd,64,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,12.82436667,38.328,-1,-1,-1,-3,male,English,no,Yes  only a mentally handicapped adult would not be familiar with an emotion lol.,no,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,,0,
50b1dc4c637664465f36dba7c7de440013248b29f4989d3b2ea84bd4,64,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,7.9916,19.865,-1,-1,-2,-3,male,English,None,Yes,,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,,0,
96447355583007bd485323ef29965d4e366877e603164e32c1a94b98,130,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,15.84036667,47.872,-1,1,-2,1,male,English,No,Yes  I understood,I really enjoyed this one and would be interested in doing more like this.,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
dc6dd17a922c1e1acbbe12766c14b66efc7b3bd87c853b41292e84d3,75,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,14.78195,33.439,1,-1,-2,-2,male,English,n/a,Yes  I understood them all.,Thank you!,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,,,0,
65f5c8fb6e4713a7072ddce81095113959db9fe6c5751df4a2fdb63d,64,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,7.90675,25.894,1,1,2,2,male,English,No.,Yes I understood all of them quite well.,This was a lot of fun!  Thanks for letting me contribute to your research!,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
0594d0e4e41c464a647c73f67d1cecf41453cefe04a15530004b1e19,130,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,20.84716667,48.6,-1,-1,2,3,male,English,No  but the concept of the game seems oddly familiar ,Yes,No ,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,,,0,
af390a88c25ec594e9d01ed654e315870a0bc62f2854b57e58d1bff6,130,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,14.46841667,32.62,-1,-1,-2,-3,male,English,No  never watched that show,I believe I understood all the labels ,Video took a while to load & I thought it timed out...  maybe add a progress meter to show how much of the video has loaded so far?,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,,,0,
943b392ac007ab0a29abc2b7365c70d6be2fe8ffdccc882a56e314db,65,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,10.03308333,34.475,-1,1,-1,-1,female,,No,Yes,,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,satisfaction,,,,,,0,
3071d1d2b01f78ab2adca3cae06e79f0e7bbeff6cc282da08c94288e,65,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,8.10585,23.437,0,1,-1,3,male,English,no,Yes,,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
1cb1b3d6e665d1b239a4efb7158f990114b872c94e58a18e488993f1,64,[32900  satisfaction  apprehension  AF25HAS  split  pia2_C_a2_D  pia2_C_a2_D],0,10.21881667,17.816,-1,1,3,3,female,english,no,disgust,good,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,32900,satisfaction,apprehension,,split,pia2_C_a2_D,pia2_C_a2_D,0,
4cbd583ac62442f79075434e66a861941f1ec08ec3ac3d34e8eda33d,65,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,12.10631667,38.372,1,1,-1,3,female,English,None,Understood,Thanks,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
5cc75ac714e881099f0a0347bb64de5b1147ac42598a11f9e6500398,64,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_D  pia2_D_a2_C],0,20.23495,40.196,-1,1,-3,2,male,English,From the First Jackpot explanation video,Devastation,Good Survey,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,satisfaction,,,,pia2_C_a2_D,,0,
d65e50e62a8bd86c12b7a886b4972dfce86af69cd5521790d404b62e,64,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,13.9981,29.82,1,1,1,3,male,English,No,I understood all of the emotion labels.,This was a very well structured  enjoyable and engaging hit.,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,,0,
6968cc71b5b03e83916541a42dc9c44c7185633a12c8b25db2331cdc,65,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,14.03285,34.893,-1,1,-1,3,female,englsih,no,I did understand all of the emotions. ,Enjoyable.  Thank you!  ,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
c1b30052da9b2917ef5aec8af38af9d57d82970b2d6a2fb191aeb687,64,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,32.4407,44.71,1,1,2,-2,other,English,I do not.,I understood all the labels; I am equally familiar with all of them.,I really enjoyed it  and I think it is very well-made. Perhaps  include the occupation of the other player as well when giving responders the option to gauge a player-s feeling  in order to add more nuance to some of the emotions they could be feeling (I.e. other player is a Non-Profit aid worker & chooses to steal when target player chose to split  would add more reason to be disgusted),10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,,pia2_C_a2_C,0,
3b4c1b7de2e088b1c6abcdf328e8a7673ffa242492175a52972d7729,65,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,8.556566667,31.809,-1,0,-1,1,female,English,No,Yes,,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,,0,
7d4cacf1ced7809dafb5e7f64d55723badbc5e6c37fe8afe87f7caba,64,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,16.70713333,44.694,-1,-1,-2,-2,male,English,no,I understood and am familiar with all of them.,Interesting HIT  no technical issues. I really want to know what the result was from the video at the beginning.,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,,0,
e7db69e21950fb950c8aea9dee6b919b0649af14d9cc209e32072698,64,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_D  pia2_C_a2_D],0,6.245733333,12.469,-1,1,-1,1,female,English,no,excitement,About this survey is very interesting.,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,satisfaction,,,split,pia2_C_a2_D,pia2_C_a2_D,0,
8fdcb1c723e782554f3c72f55300995ed51004f3690883a7cf3651f3,65,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.69795,32.303,-1,-1,-3,-3,female,English,no,yes,fun  I want to know how the clip ended though,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,,,0,
957c4275c81fca3edd99fb91f3b76ae60450d505134c6e2dcf4268cb,64,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.08433333,30.457,1,1,2,1,female,English ,no,yes,Was fun Thank you,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,,,0,
a2a09454676c9eafb7e8d3c157e81dc86fc8cb70dde1399cad604226,70,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_D  pia2_C_a2_D],0,2.815666667,9.801,-1,1,-1,1,male,English,no,Excitement.,Very interesting of this survey.,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,satisfaction,,,,pia2_C_a2_D,pia2_C_a2_D,0,
35d8b30c552d183e3524b7c2f57c53702bc41c6642015ec3f956fd08,116,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,9.4337,30.176,-1,0,-3,-3,female,English,No,Yes,Very fun  thank you!,10.15,3PN6H8C9R5QX7MH7WO2X016WRD4DAO,,,,,,pia2_C_a2_C,,0,
179ccd1ee27a2031eea5cf5d08bc622b8d5211829394170ad2977fd4,10,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,4.883766667,16.543,1,1,2,2,male,English,no,yes,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
eec6693c5b96b9440db2cf1e1c6315546e5cd8436c41842621490d96,23,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,7.556833333,20.893,0,-1,-1,-2,male,English,no,I-m a 25 year old adult. With all due respect  I-m pretty confident I can understand the meanings of emotions. ,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,split,,,0,
151f75f1d0c0c2bac9d0f1ff5ce56852b7c1b409b1a232f01351fb04,35,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,6.672366667,15.123,-1,-1,2,1,male,English,no,yes,This was a lot of fun. That show seems fascinating. ,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
e77353f56e28ea9f3c52def4667bf18f81c8e5404e182530a42fffe7,117,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,7.023283333,21.739,-1,-1,-1,-1,male,English,no,I am familiar with all of the included emotional labels.,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
6fdeebc9130e61993360c8d349a431140900110540229d6f773c6aab,118,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,7.86035,20.546,-1,-1,-3,-3,female,English,no,yes I understood all emotions  ,I thought that this was an interesting task. ,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
3362a92e4f149f281554a1c7b34b353f3a51f29b7350467740d2074b,7,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,8.122983333,24.616,-1,-1,-3,-3,male,English,no,I understood the labels,Everything worked well,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,,0,
a59463a793965bdf1f01a84d3a0870219740b5c13c5571962ae1f97b,63,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,8.082616667,25.341,-1,-1,3,3,female,English,,,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,split,,,0,
0d5cbc2eb0991b76fda6679e60c71fe879e8a29b9efebf39e81e43f1,6,[7510  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,8.413283333,20.945,-1,-1,-3,-3,male,English,NA,Yes all of them were understandable  fun game and thanks!,Good times!,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,satisfaction,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
c21c7bfe4e2f7b18d14837051212fa46124c52f8a2d62f6973ce7312,28,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,8.701466667,31.253,1,1,2,-1,male,English,No  I did not.,I understood all the emotion labels.,No I do not.,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,,0,
43cb30348b4b813cbf080a29f53cb6a9b7ed2449cb7df59a255c909c,152,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,10.18471667,32.418,-1,1,-3,-1,male,English,no,Pride I guess  but not really.,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,,0,
7219887cc0d8be3488855a6cca37221cdfb73cd926d111d4cbff131e,123,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,7.998383333,22.838,-1,-1,-3,-3,female,english,no,yes,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,,0,
ed380fa9fd3a3865e5c038a4d7d15057b1c354293a0bd6309ab91420,33,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,10.03046667,33.991,-1,-1,-2,-1,female,english,none,yes,no,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,satisfaction,,,,,,0,
0ca2b75382efcedb67d3b79930621f4354674a111fdad027f83537b8,153,[7510  disdain  NR  AF25HAS  steal  pia2_C_a2_C  NR],0,9.500233333,32.892,-1,-1,-1,-1,male,English,no,Yes,no,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,NR,,,pia2_C_a2_C,NR,0,
af6c5d6243d43f51e2bdfafab44419e5d053c6eb92dbd2dc2b0529de,57,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,10.16298333,24.198,1,1,3,-3,male,English,Never seen before,Pride seems more internal than shows on the face.,Love it.,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
4ce05bd58bcb173af7dee5099f7f55016bff5d2bf8121811450de359,91,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,10.08613333,38.303,-1,-1,1,1,female,English,no,yes,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,,0,
0f8f454a9634744f597d836b74a31ba8ad28ef797546ebc771ccab25,48,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.57085,26.588,0,1,-1,2,male,,no,yes  familiar with all,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
b2a1686f57fe5d25295a485ac6a0b91bd950c5561587d39b894ffde3,18,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_C_a2_C],0,8.983783333,28.738,-1,1,-2,3,male,English,No,Yes,No,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,split,,pia2_C_a2_C,0,
7ccf5347939b67043d28734cd0648d8101713bfa2457f9bc8530c564,154,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,10.30806667,37.915,-1,-1,-3,-3,,english,no,yes. none.,thank you!,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
003a424c4e4dfe9b050fbc1995851a4799f38ceec6639f3588e72f05,25,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,5.795683333,13.209,1,0,1,2,female,English,No,Yes,Nope!,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
c6d7dcbcbc44140256496756388d97280f74f9c7af8f570d195d1c83,77,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,12.07361667,28.455,0,-1,2,-2,male,english,nope never saw any of it,yes I understand the emotions,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
a01df750f88c8f9245e603ae7977203f496c57a37eda4c2d8bf2570a,84,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,7.7058,15.561,1,1,-3,-3,male,,,,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
165ddbf7dbd014cee44e26f5c89eec9fc80c9df73920d94dd4b6cb1e,97,[7510  boredom  respect  AF33ANS  split  NR  pia2_C_a2_D],0,5.6704,13.235,1,1,2,-2,female,good,good,good,good,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,boredom,respect,AF33ANS,split,NR,pia2_C_a2_D,0,
e280db320c18ffddf82816fc112421a671ef824fe151b092c60607a5,17,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,10.04035,29.148,-1,-1,-2,-3,female,english,no,yes,more videos  interesting show ,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
31296f6b1fa06b4cf37437b6823545b4d3aa7a067bf6ca6f8411b442,56,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,7.4804,15.991,1,-1,3,-3,female,English,no,yes,fun study,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,satisfaction,,,,pia2_C_a2_C,,0,
0d37269093dfde4eea0c6404992829ee67e794b01dbfe7b9aee3840b,58,[76230  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,13.63213333,23.555,-1,1,-3,3,male,English,no,I am familiar with them all,no,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,76230,,,,,,,0,
a0e721ee229577c1367763f26b4be1b202511877085d3116a3816a1d,22,[12246  disdain  ire  AF14AFS  split  pia2_C_a2_D  pia2_C_a2_D],0,7.500916667,20.558,-1,-1,2,3,female,English,yes,yes,good,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,12246,,ire,AF14AFS,split,pia2_C_a2_D,pia2_C_a2_D,0,
a726f4baa20bff45f70e59eefaafd75bfc5f7b749bd7447fe4926b54,44,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_D  pia2_D_a2_C],0,12.19631667,31.914,-1,0,3,3,female,English,No,Yes,No,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_D_a2_D,,0,
d6938c93f001e8c8b4dad9d3ba5acf184bf23ca91986def9c032f8a4,83,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,14.258,17.596,0,0,-1,-1,male,English,no,Devastation,no,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
fde9c1b2c01f331b9d1f4fffbfd3f55cc444f6d91b8712b9b69bd153,14,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,6.03745,13.555,-1,0,-3,-1,male,,no,yes,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
f8a9f6f51de7c2ddcae270e04608976ec913de3bcc040fa6da456d94,106,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,12.31276667,30.206,-1,1,-2,-3,male,English,I do not.,Yes. All were equally familiar.,Oh my gosh  I would love to do more of these!,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
36ea9d2953dfffa3d05a290163c06216963cbe4385e95f84c4b7bf68,29,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,16.4361,21.839,1,1,3,3,female,english,no,yes,no,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,,0,
de4284021f8ac5c534c18e1997a424c7ac9abcdbbf3bcaf81ba94bc0,43,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,13.77618333,37.694,-1,-1,-1,-3,male,English,No< I-ve never seen it ,I was pretty familiar with all of them  Pride is a tricky one though because it-s both a negative and positive emotion I feel like.,No feedback :),10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,,0,
2e24d5f391387697649502121b68015ce1269d1720c777ae8431e396,111,[7510  boredom  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,10.87671667,27.031,-1,-1,2,2,male,English,No,Disgust,It is interesting.,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,boredom,,,split,,,0,
e6df7572330740d65d0e15c9fc3f6640f1670277a657687eb3c25998,62,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,14.08371667,38.053,-1,-1,-3,-3,female,English,I didn-t recognized any images or videos of the people shown in the HIT.,contempt,It was a nice experiment and I-m happy to be a part of this study  thank you.,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,pia2_C_a2_C,0,
50c8c24786461824ef3c4045117cd2994c106ca8a82f29a99ed0f62e,89,[7510  NR  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,13.11803333,32.959,-1,-1,-1,-2,female,English,No,Understood all  I guess the only difficult emotion was pride. I viewed it as false pride (ego)  while some people may interpret it as self-esteem.,I accidentally didn-t click the bubble on the first concluding slide. The closest emotion to contempt is disdain!,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,NR,,,,,,0,
19db12346ec726032d9aed2a02c66c52abfe3f6a355078039fc55027,49,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,4.918216667,16.627,-1,-1,-1,-2,female,English,,,,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
1a482ec64bb0458b1e1d1933aabfd2f3c8d98a9e94e331de89945884,147,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,15.02165,35.925,-1,1,-2,3,male,English,I think I-ve seen clips of this game show before  but I can-t recall the name of it.,I was familiar with all of them and understood them all.,Thank you!,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
8cdd542779cbb58d3e921e72278df71ec4408e9734d737e7bd01a03e,34,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,15.5859,47.387,-1,-1,-2,-2,female,Spanish,No.,Yes.,Long but entertaining.,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,pia2_C_a2_C,0,
7bca104a8c57031cfc7d49d34d50a223f32ad933607519029744463d,49,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,16.24021667,47.192,-1,1,-1,3,,English,no,familiar with and understand them all,It was a lot of fun - but I would love to know the outcome of the very first video shown to us.,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,pia2_C_a2_C,,0,
340b75621b0ad296a78e1d27da8d15b990dd7aea5e711e6d5ac258a2,95,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.63783333,32.432,0,1,1,2,male,English,no,Yes. I am familiar with all of them,No,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
054ee1c38199582ccc95f4453addad09e88875c02885c1775d459cb4,100,[7510  satisfaction  respect  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,12.35298333,15.207,-1,-1,-2,-1,female,ENGLISH,NICE,Amusement  Excitement,NICE,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,satisfaction,respect,,split,pia2_C_a2_C,,0,
bc94bd0871acf1120a5959d316fc5038fca271e5e8f5f0ade4a9cf10,89,[7510  disdain  jealousy  AF25HAS  split  pia2_D_a2_C  pia2_D_a2_C],0,6.1962,15.716,-1,1,-1,1,male,English,no,yes,Thanks!,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,split,,,0,
ffbeeffb4ee2dddcaaf7d328b9edffc6c9dc1eb7414c7c784524cc24,148,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,10.98158333,37.3,-1,-1,2,-1,male,English.,I did not.,I understood all and am familiar with all.,Very fun  enjoyable  and well put together!  Thank you so much!,10.16,306W7JMRYZYQ91Q8LURD9KC1YKUB89,,,,,,,,0,
